brand_name,full_label,strength,reason,source,needs_manual_review
DEPO-MEDROL,DEPO-MEDROL 80mg Susp.Inj. Ser./2ml,80mg,no_priority_inn_or_seed_match,PCT,true
DEPROXYL,DEPROXYL 20mg Comp.Pell.Séc. Bt 14,20mg,no_priority_inn_or_seed_match,PCT,true
DEPROXYL,DEPROXYL 20mg Comp.Pell.Séc. Bt 30,20mg,no_priority_inn_or_seed_match,PCT,true
DEQUINONE,DEQUINONE 4% Crème Derm. Tb 30gr,4%,no_priority_inn_or_seed_match,PCT,true
DERMOBACTER Sol.Ext. Fl,DERMOBACTER Sol.Ext. Fl 300ml,300ml,no_priority_inn_or_seed_match,PCT,true
DERMOCORT,DERMOCORT 0.05% Crème Derm.Tb 10gr,0.05%,no_priority_inn_or_seed_match,PCT,true
DERMOSALIC,DERMOSALIC 0.05% Lotion Fl 30gr,0.05%,no_priority_inn_or_seed_match,PCT,true
DERMOSALIC,DERMOSALIC 0.05% Pde.Derm.Tb 30gr,0.05%,no_priority_inn_or_seed_match,PCT,true
DERMOSONE,DERMOSONE 0.05% Crème Derm. Tb 15gr,0.05%,no_priority_inn_or_seed_match,PCT,true
DERMOSONE,DERMOSONE 0.05% Lotion Fl 15ml,0.05%,no_priority_inn_or_seed_match,PCT,true
DERMOSONE,DERMOSONE 0.05% Pde.Derm. Tb 15gr,0.05%,no_priority_inn_or_seed_match,PCT,true
DERMOSONE NEO Pde.Derm. Tb,DERMOSONE NEO Pde.Derm. Tb 15g,15g,no_priority_inn_or_seed_match,PCT,true
DERMOSONE NEOMYCINE Crème Derm. Tb,DERMOSONE NEOMYCINE Crème Derm. Tb 15gr,15g,no_priority_inn_or_seed_match,PCT,true
DERMOVIT A+D Pde.Derm. Tb,DERMOVIT A+D Pde.Derm. Tb 35gr,35g,no_priority_inn_or_seed_match,PCT,true
DEROXAT,DEROXAT 20mg Comp.Pell.Séc. Bt 14,20mg,no_priority_inn_or_seed_match,PCT,true
DEROXAT,DEROXAT 20mg Comp.Pell.Séc. Bt 50,20mg,no_priority_inn_or_seed_match,PCT,true
DESLOR,DESLOR 5mg Comp.Pell. Bt 15,5mg,no_priority_inn_or_seed_match,PCT,true
DESLOR,DESLOR 5mg Comp.Pell. Bt 30,5mg,no_priority_inn_or_seed_match,PCT,true
DESLOR,DESLOR 5mg Comp.Pell. Bt 7,5mg,no_priority_inn_or_seed_match,PCT,true
DESLORATADINE GENEPHARM,DESLORATADINE GENEPHARM 5mg Comp.Orodisp. Bt 30,5mg,no_priority_inn_or_seed_match,PCT,true
DESLORYNE 5,DESLORYNE 5 5mg Comp.Pell. Bt 10,5mg,no_priority_inn_or_seed_match,PCT,true
DESLORYNE 5,DESLORYNE 5 5mg Comp.Pell. Bt 30,5mg,no_priority_inn_or_seed_match,PCT,true
DESOMEDINE,DESOMEDINE 0.1% Collyre Fl 10ml,0.1%,no_priority_inn_or_seed_match,PCT,true
DESONID,DESONID 64mcg/Dose Susp.Nasa. Fl 120 Doses,64mcg,no_priority_inn_or_seed_match,PCT,true
DETENSIEL,DETENSIEL 10mg Comp.Pell.Séc. Bt 30,10mg,no_priority_inn_or_seed_match,PCT,true
DETIMEDAC,DETIMEDAC 200mg Pdre.P.Sol.Inj. Bt 10,200mg,no_priority_inn_or_seed_match,PCT,true
DETRUSITOL RETARD,DETRUSITOL RETARD 2mg Gél. LP. Bt 14,2mg,no_priority_inn_or_seed_match,PCT,true
DETRUSITOL RETARD,DETRUSITOL RETARD 4mg Gél. LP Bt 14,4mg,no_priority_inn_or_seed_match,PCT,true
DETURGYLONE,DETURGYLONE 2.5mg/ml Spray Nasal Fl 10ml,2.5mg,no_priority_inn_or_seed_match,PCT,true
DEXAMEDIS,DEXAMEDIS 4mg Sol.Inj. 1Amp/1ml,4mg,no_priority_inn_or_seed_match,PCT,true
DEXAMEDIS FORT,DEXAMEDIS FORT 8mg/2ml Sol.Inj. Bt 1/2ml,8mg/2ml,no_priority_inn_or_seed_match,PCT,true
DEXAMETHASONE MEDIS,DEXAMETHASONE MEDIS 4mg Sol.Inj. Bt 50/1ml,4mg,no_priority_inn_or_seed_match,PCT,true
DEXAMEX,DEXAMEX 0.1% Collyre Fl 5ml,0.1%,no_priority_inn_or_seed_match,PCT,true
DEXERYL Crème Derm. Tb,DEXERYL Crème Derm. Tb 150gr,150g,no_priority_inn_or_seed_match,PCT,true
DEXONE 4,DEXONE 4 4mg Sol.Inj. Bt 1/1ml,4mg,no_priority_inn_or_seed_match,PCT,true
DEXONE 4,DEXONE 4 4mg Sol.Inj. Bt 5/1ml,4mg,no_priority_inn_or_seed_match,PCT,true
DEXONE 8,DEXONE 8 8mg Sol.Inj. Bt 1/2ml,8mg,no_priority_inn_or_seed_match,PCT,true
DIABENORM,DIABENORM 80mg Comp.Séc. Bt 20,80mg,no_priority_inn_or_seed_match,PCT,true
DIABENORM,DIABENORM 80mg Comp.Séc. Bt 60,80mg,no_priority_inn_or_seed_match,PCT,true
DIABENYL,DIABENYL 5mg Comp.Séc. Bt 100,5mg,no_priority_inn_or_seed_match,PCT,true
DIABENYL,DIABENYL 5mg Comp.Séc. Bt 20,5mg,no_priority_inn_or_seed_match,PCT,true
DIABENYL,DIABENYL 5mg Comp.Séc. Bt 500,5mg,no_priority_inn_or_seed_match,PCT,true
DIABIPHAGE,DIABIPHAGE 1000mg Comp.Pell.Séc. Bt 60,1000mg,no_priority_inn_or_seed_match,PCT,true
DIABIPHAGE,DIABIPHAGE 850mg Comp.Pell. Bt 60,850mg,no_priority_inn_or_seed_match,PCT,true
DIABIREL,DIABIREL 1mg Comp.Séc. Bt 30,1mg,no_priority_inn_or_seed_match,PCT,true
DIABIREL,DIABIREL 2mg Comp.Séc. Bt 30,2mg,no_priority_inn_or_seed_match,PCT,true
DIABIREL,DIABIREL 3mg Comp.Séc. Bt 30,3mg,no_priority_inn_or_seed_match,PCT,true
DIABIREL,DIABIREL 4mg Comp.Séc. Bt 30,4mg,no_priority_inn_or_seed_match,PCT,true
DIABITOS,DIABITOS 1000mg Comp.Pell.Séc. Bt 30,1000mg,no_priority_inn_or_seed_match,PCT,true
DIABITOS,DIABITOS 850mg Comp.Pell. Bt 105,850mg,no_priority_inn_or_seed_match,PCT,true
DIABITOS,DIABITOS 850mg Comp.Pell. Bt 30,850mg,no_priority_inn_or_seed_match,PCT,true
DIABITOS 850,DIABITOS 850 850mg Comp.Pell. Bt 60,850mg,no_priority_inn_or_seed_match,PCT,true
DIABITOS 850,DIABITOS 850 850mg Comp.Pell. Bt 90,850mg,no_priority_inn_or_seed_match,PCT,true
DIAFORMINE,DIAFORMINE 850mg Comp.Pell. Bt 30,850mg,no_priority_inn_or_seed_match,PCT,true
DIAFORMINE 850,DIAFORMINE 850 850mg Comp.Pell. Bt 120,850mg,no_priority_inn_or_seed_match,PCT,true
DIALON,DIALON 850mg Comp.Pell. Bt 30,850mg,no_priority_inn_or_seed_match,PCT,true
DIAMEZID,DIAMEZID 30mg Comp.Pell. à Liberation Modifiée Bt 30,30mg,no_priority_inn_or_seed_match,PCT,true
DIAMEZID,DIAMEZID 60mg Comp.Pell.Séc. LM Bt 30,60mg,no_priority_inn_or_seed_match,PCT,true
DIAMEZID,DIAMEZID 60mg Comp.Pell.Séc. à Liberation Modifiée Bt 90,60mg,no_priority_inn_or_seed_match,PCT,true
DIAMICRON,DIAMICRON 60mg Comp.Séc. LP Bt 30,60mg,no_priority_inn_or_seed_match,PCT,true
DIAMICRON,DIAMICRON 60mg Comp.Séc. à Libération Modifiée Bt 90,60mg,no_priority_inn_or_seed_match,PCT,true
DIAMICRON LM,DIAMICRON LM 30mg Comp. à libération modifiée Bt 30,30mg,no_priority_inn_or_seed_match,PCT,true
DIAMOX,DIAMOX 250mg Comp.Séc. Bt 24,250mg,no_priority_inn_or_seed_match,PCT,true
DIANE,DIANE 35µg Comp.Enr. Bt 21,,no_priority_inn_or_seed_match,PCT,true
DIANEAL PD4,DIANEAL PD4 1.36% Sol. P. Dialyse Péritonéale Poche/5Litres,1.36%,no_priority_inn_or_seed_match,PCT,true
DIANEAL PD4,DIANEAL PD4 1.36% Solute P. Dialyse Péritonale Poche Double 2Litres,1.36%,no_priority_inn_or_seed_match,PCT,true
DIANEAL PD4,DIANEAL PD4 2.27% Sol. P. Dialyse Péritoneale Poche /5 Litres,2.27%,no_priority_inn_or_seed_match,PCT,true
DIANEAL PD4,DIANEAL PD4 2.27% Solute P. Dialyse Péritoneale Poche Double /2Litres,2.27%,no_priority_inn_or_seed_match,PCT,true
DIANEAL PD4,DIANEAL PD4 3.86% Sol. P. Dialyse Péritoneale Poche double /2Litres,3.86%,no_priority_inn_or_seed_match,PCT,true
DIAREN Enfant,DIAREN Enfant 30mg Pdre.P.Sol.Or. Bt 30 Sach.,30mg,no_priority_inn_or_seed_match,PCT,true
DIAREN Nourrisson,DIAREN Nourrisson 10mg Pdre.Or. Bt 16,10mg,no_priority_inn_or_seed_match,PCT,true
DIARESTOP FLASH,DIARESTOP FLASH 2mg Comp.Orodisp. Bt 10,2mg,no_priority_inn_or_seed_match,PCT,true
DIARETYL,DIARETYL 2mg Gél. Bt 10,2mg,no_priority_inn_or_seed_match,PCT,true
DIARETYL,DIARETYL 2mg Gél. Bt 20,2mg,no_priority_inn_or_seed_match,PCT,true
DIARIX,DIARIX 200mg Comp.Pell. Bt 12,200mg,no_priority_inn_or_seed_match,PCT,true
DIARIX,DIARIX 200mg Comp.Pell. Bt 42,200mg,no_priority_inn_or_seed_match,PCT,true
DIARRYL,DIARRYL 4% Susp.Buv. Fl 90ml,4%,no_priority_inn_or_seed_match,PCT,true
DICETEL,DICETEL 100mg Comp.Pell. Bt 20,100mg,no_priority_inn_or_seed_match,PCT,true
DICLOABAK,DICLOABAK 1mg/ml Collyre Fl 10ml,1mg,no_priority_inn_or_seed_match,PCT,true
DICLOFEN,DICLOFEN 100mg Suppo. Bt 10,100mg,no_priority_inn_or_seed_match,PCT,true
DICLOFEN,DICLOFEN 100mg Suppo. Bt 50,100mg,no_priority_inn_or_seed_match,PCT,true
DICLOFEN,DICLOFEN 25mg Comp.Gastro-résist. Bt 30,25mg,no_priority_inn_or_seed_match,PCT,true
DICLOFEN,DICLOFEN 25mg Comp.Gastro-résist. Bt 300,25mg,no_priority_inn_or_seed_match,PCT,true
DICLOFEN,DICLOFEN 50mg Comp.Gastro-résist. Bt 240,50mg,no_priority_inn_or_seed_match,PCT,true
DICLOFEN,DICLOFEN 50mg Comp.Gastro-résist. Bt 30,50mg,no_priority_inn_or_seed_match,PCT,true
DICLOGESIC ENFANT,DICLOGESIC ENFANT 12.5mg Suppo. Bt 10,12.5mg,no_priority_inn_or_seed_match,PCT,true
DICLOPAL,DICLOPAL 1% Gel Derm.Tb 50 gr,1%,no_priority_inn_or_seed_match,PCT,true
DICLOPAL,DICLOPAL 100mg Suppo. Bt 10,100mg,no_priority_inn_or_seed_match,PCT,true
DICYNONE,DICYNONE 250mg Comp. Bt 20,250mg,no_priority_inn_or_seed_match,PCT,true
DICYNONE,DICYNONE 250mg Sol. Inj. Bt 6/2ml,250mg,no_priority_inn_or_seed_match,PCT,true
DICYNONE,DICYNONE 250mg Sol.Inj. Bt 6/2ml,250mg,no_priority_inn_or_seed_match,PCT,true
DICYNONE,DICYNONE 500mg Comp. Bt 20,500mg,no_priority_inn_or_seed_match,PCT,true
DIFEXA,DIFEXA 125mg Comp.Disper. Bt 30,125mg,no_priority_inn_or_seed_match,PCT,true
DIFEXA,DIFEXA 250mg Comp.Disper. Bt 30,250mg,no_priority_inn_or_seed_match,PCT,true
DIFEXA,DIFEXA 500mg Comp.Disper. Bt 28,500mg,no_priority_inn_or_seed_match,PCT,true
DIFFERINE,DIFFERINE 0.1% Crème Derm. Tb 30gr,0.1%,no_priority_inn_or_seed_match,PCT,true
DIFFERINE,DIFFERINE 0.1% Gel Derm. Tb 30gr,0.1%,no_priority_inn_or_seed_match,PCT,true
DIFLU4,DIFLU4 150mg Gélule Bt 4,150mg,no_priority_inn_or_seed_match,PCT,true
DIFLUCAN Gél.,DIFLUCAN Gél. 150mg Bt 1,150mg,no_priority_inn_or_seed_match,PCT,true
DIFLUZOL,DIFLUZOL 150mg Gél Bt 1,150mg,no_priority_inn_or_seed_match,PCT,true
DIFLUZOL,DIFLUZOL 150mg Gél Bt 4,150mg,no_priority_inn_or_seed_match,PCT,true
DIFLUZOL,DIFLUZOL 150mg Gél. Bt 12,150mg,no_priority_inn_or_seed_match,PCT,true
DIFLUZOL,DIFLUZOL 150mg Gél. Bt 2,150mg,no_priority_inn_or_seed_match,PCT,true
DIFLUZOL,DIFLUZOL 50mg Gél. Bt 7,50mg,no_priority_inn_or_seed_match,PCT,true
DIFUSIC,DIFUSIC 2% Crème Derm. Tb 15gr,2%,no_priority_inn_or_seed_match,PCT,true
DIFUSIC,DIFUSIC 250mg Comp.Pell. Bt 10,250mg,no_priority_inn_or_seed_match,PCT,true
DILACOR,DILACOR 2mg Comp.Séc. Bt 30,2mg,no_priority_inn_or_seed_match,PCT,true
DILACOR,DILACOR 2mg Comp.Séc. Bt 90,2mg,no_priority_inn_or_seed_match,PCT,true
DILACOR,DILACOR 4mg Comp. Bt 30,4mg,no_priority_inn_or_seed_match,PCT,true
DILACOR,DILACOR 4mg Comp. Bt 90,4mg,no_priority_inn_or_seed_match,PCT,true
DILATRANE,DILATRANE 1% Sirop Fl 200ml,1%,no_priority_inn_or_seed_match,PCT,true
DIMETASONE,DIMETASONE 0.05% Crème Derm. Tb 15gr,0.05%,no_priority_inn_or_seed_match,PCT,true
DIMETASONE,DIMETASONE 0.05% Lotion Fl 30ml,0.05%,no_priority_inn_or_seed_match,PCT,true
DIMETASONE,DIMETASONE 0.05% Pde. Derm. Tb 15gr,0.05%,no_priority_inn_or_seed_match,PCT,true
DIMETASONE,DIMETASONE 0.05% Pde.Derm. Tb 15gr,0.05%,no_priority_inn_or_seed_match,PCT,true
DINALEXIN,DINALEXIN 20mg Gél. Bt 30,20mg,no_priority_inn_or_seed_match,PCT,true
DINALEXIN,DINALEXIN 20mg Gél. Bt 300,20mg,no_priority_inn_or_seed_match,PCT,true
DIOGAM,DIOGAM 300mg Comp.Pell. Bt 30,300mg,no_priority_inn_or_seed_match,PCT,true
DIOGAM,DIOGAM 600mg Comp.Pell.Séc. Bt 30,600mg,no_priority_inn_or_seed_match,PCT,true
DIOSTAR,DIOSTAR 160mg Comp.Pell. Bt 30,160mg,no_priority_inn_or_seed_match,PCT,true
DIOSTAR,DIOSTAR 80mg Comp.Pell. Bt 30,80mg,no_priority_inn_or_seed_match,PCT,true
DIOSTAR-PLUS,DIOSTAR-PLUS 160mg/25mg Comp.Pell. Bt 30,160mg/25mg,no_priority_inn_or_seed_match,PCT,true
DIOSTAR-PLUS,DIOSTAR-PLUS 80mg/12.5mg Comp.Pell. Bt 30,80mg/12.5mg,no_priority_inn_or_seed_match,PCT,true
DIPIPERON,DIPIPERON 40mg Comp. Bt 20,40mg,no_priority_inn_or_seed_match,PCT,true
DIPRED,DIPRED 20mg Comp. Bt 15,20mg,no_priority_inn_or_seed_match,PCT,true
DIPRED,DIPRED 5mg Comp. Bt 30,5mg,no_priority_inn_or_seed_match,PCT,true
DIPROSTENE,DIPROSTENE 7mg Susp.Inj. Bt 1Ser./1ml,7mg,no_priority_inn_or_seed_match,PCT,true
DIPROSTENE,DIPROSTENE 7mg/ml Susp.Inj. Bt 1Ser./1ml,7mg,no_priority_inn_or_seed_match,PCT,true
DIROGIT,DIROGIT 500mg Comp.Enr. Bt 120,500mg,no_priority_inn_or_seed_match,PCT,true
DIROXYL,DIROXYL 6mg Comp.Quadrisécable Tb 30,6mg,no_priority_inn_or_seed_match,PCT,true
DITROPAN,DITROPAN 5mg Comp.Séc. Bt 60,5mg,no_priority_inn_or_seed_match,PCT,true
DIUREX,DIUREX 2.5mg Comp.Pell. Bt 30,2.5mg,no_priority_inn_or_seed_match,PCT,true
DIVARIUS,DIVARIUS 20mg Comp.Pell.Séc. Bt 28,20mg,no_priority_inn_or_seed_match,PCT,true
DIVINUS,DIVINUS 10mg Comp.Pell. Bt 30,10mg,no_priority_inn_or_seed_match,PCT,true
DIVINUS,DIVINUS 5mg Comp.Pell. Bt 30,5mg,no_priority_inn_or_seed_match,PCT,true
DOBUTAMINE MYLAN,DOBUTAMINE MYLAN 250mg/20ml Sol.Inj. Bt 10/20ml Perf,250mg/20ml,no_priority_inn_or_seed_match,PCT,true
DOGMACARE,DOGMACARE 50mg Gél. Bt 30,50mg,no_priority_inn_or_seed_match,PCT,true
DOGMACARE,DOGMACARE 50mg Gél. Bt 600,50mg,no_priority_inn_or_seed_match,PCT,true
DOGMATIL,DOGMATIL 100mg/2ml Sol.Inj. Bt 4/2ml,100mg/2ml,no_priority_inn_or_seed_match,PCT,true
DOGMATIL,DOGMATIL 200mg Comp.Séc. Bt 12,200mg,no_priority_inn_or_seed_match,PCT,true
DOGMATIL,DOGMATIL 25mg/5ml Sol.Buv. Fl 200ml,25mg/5ml,no_priority_inn_or_seed_match,PCT,true
DOGMATIL,DOGMATIL 50mg Gél. Bt 30,50mg,no_priority_inn_or_seed_match,PCT,true
DOLEL,DOLEL 150mg Sirop Fl 90ml,150mg,no_priority_inn_or_seed_match,PCT,true
DOLI,DOLI RHUME Comp. Bt 16,,no_priority_inn_or_seed_match,PCT,true
DOLICA,DOLICA 150mg Gél. Bt 60,150mg,no_priority_inn_or_seed_match,PCT,true
DOLICA,DOLICA 75mg Gél. Bt 15,75mg,no_priority_inn_or_seed_match,PCT,true
DOLICASAIPH,DOLICASAIPH 75mg Gél. Bt 30,75mg,no_priority_inn_or_seed_match,PCT,true
DOLICASAIPH,DOLICASAIPH 75mg Gél. Bt 60,75mg,no_priority_inn_or_seed_match,PCT,true
DOLIPRANE,DOLIPRANE 1000mg Comp. Bt 8,1000mg,no_priority_inn_or_seed_match,PCT,true
DOLIPRANE,DOLIPRANE 300mg Pdre.P.Sol.Or. Bt 12 Sachets,300mg,no_priority_inn_or_seed_match,PCT,true
DOLIPRANE,DOLIPRANE 500mg Comp. Bt 16,500mg,no_priority_inn_or_seed_match,PCT,true
DOLIPRANE,DOLIPRANE 500mg Comp.Efferv. Bt 2Tb/8,500mg,no_priority_inn_or_seed_match,PCT,true
DOLIPRANE,DOLIPRANE 500mg Gél. Bt 16,500mg,no_priority_inn_or_seed_match,PCT,true
DOLIPRANE,DOLIPRANE 500mg Pdre.P.Sol.Or. Bt 12Sach.,500mg,no_priority_inn_or_seed_match,PCT,true
DOLIPRANE PRO,DOLIPRANE PRO 325mg/37.5mg Comp. Bt 20,325mg/37.5mg,no_priority_inn_or_seed_match,PCT,true
DOLIPRANE VIT.C,DOLIPRANE VIT.C 500mg/150mg Comp.Eff. Bt 2T/ 8,500mg/150mg,no_priority_inn_or_seed_match,PCT,true
DOLIPREX,DOLIPREX Pdre.P.Sol.Or. Bt 8Sach.,,no_priority_inn_or_seed_match,PCT,true
DOLIPREX,DOLIPREX Pdre.Sol.Or. Bt 8Sach.,,no_priority_inn_or_seed_match,PCT,true
DOLIRHUME EXTRA,DOLIRHUME EXTRA 500mg/25mg/5mg Comp.Pell. Bt 16,500mg/25mg,no_priority_inn_or_seed_match,PCT,true
DOLVEN,DOLVEN 100mg/5ml Susp.Buv. Fl 120ml,100mg/5ml,no_priority_inn_or_seed_match,PCT,true
DOLVEN,DOLVEN 200mg Gél. Bt 20,200mg,no_priority_inn_or_seed_match,PCT,true
DOLVEN,DOLVEN 400mg Comp.Pell. Bt 20,400mg,no_priority_inn_or_seed_match,PCT,true
DOMINAR,DOMINAR 250mg Comp.Pell. Bt 14,250mg,no_priority_inn_or_seed_match,PCT,true
DOMINAR,DOMINAR 500mg Comp.Pell. Bt 14,500mg,no_priority_inn_or_seed_match,PCT,true
DOMPER,DOMPER 10mg Comp.Pell. Bt 40,10mg,no_priority_inn_or_seed_match,PCT,true
DOMPER,DOMPER 1mg/ml Susp. Buv. Fl 200ml,1mg,no_priority_inn_or_seed_match,PCT,true
DOMPYREX,DOMPYREX 10mg Comp.Pell. Bt 40,10mg,no_priority_inn_or_seed_match,PCT,true
DOPANORE,DOPANORE 250mg Comp.Enr. Bt 150,250mg,no_priority_inn_or_seed_match,PCT,true
DOPANORE,DOPANORE 250mg Comp.Enr. Bt 30,250mg,no_priority_inn_or_seed_match,PCT,true
DOPERAN,DOPERAN 10mg/2ml Sol.Inj. Bt 4/2ml,10mg/2ml,no_priority_inn_or_seed_match,PCT,true
DOPEZIL,DOPEZIL 10mg Comp.Pell. Bt 30,10mg,no_priority_inn_or_seed_match,PCT,true
DOPEZIL,DOPEZIL 5mg Comp.Pell. Bt 30,5mg,no_priority_inn_or_seed_match,PCT,true
DOPRID 100,DOPRID 100 100mg/2ml Sol.Inj. Bt 4/2ml,100mg/2ml,no_priority_inn_or_seed_match,PCT,true
DOPRID 100,DOPRID 100 100mg/2ml Sol.Inj. Bt 50/2ml,100mg/2ml,no_priority_inn_or_seed_match,PCT,true
DOPRID 50,DOPRID 50 50mg Gél. Bt 30,50mg,no_priority_inn_or_seed_match,PCT,true
DOPRID PER OS,DOPRID PER OS 5mg/ml Sol.Buv. Fl 200ml,5mg,no_priority_inn_or_seed_match,PCT,true
DOSTINEX,DOSTINEX 0.5mg Comp.Séc. Fl 2,0.5mg,no_priority_inn_or_seed_match,PCT,true
DOSTINEX,DOSTINEX 0.5mg Comp.Séc. Fl 8,0.5mg,no_priority_inn_or_seed_match,PCT,true
DOTAREM Sol.Inj. Fl,DOTAREM Sol.Inj. Fl 10ml,10ml,no_priority_inn_or_seed_match,PCT,true
DOTAREM Sol.Inj. Fl,DOTAREM Sol.Inj. Fl 15ml,15ml,no_priority_inn_or_seed_match,PCT,true
DOTAREM Sol.Inj. Fl,DOTAREM Sol.Inj. Fl 20ml,20ml,no_priority_inn_or_seed_match,PCT,true
DOXY,DOXY 100mg Comp.Séc. Bt 20,100mg,no_priority_inn_or_seed_match,PCT,true
DOXY,DOXY 200mg Comp.Séc. Bt 10,200mg,no_priority_inn_or_seed_match,PCT,true
DOXYPHAT,DOXYPHAT 100mg Comp. Bt 400,100mg,no_priority_inn_or_seed_match,PCT,true
DPCA FORMULE,DPCA FORMULE 062 L3 Sol. Inj. P / 2000ml,062L,no_priority_inn_or_seed_match,PCT,true
DPCA FORMULE 55 Sol inj P/,DPCA FORMULE 55 Sol inj P/2L SYST.L3,2L,no_priority_inn_or_seed_match,PCT,true
DPCA FORMULE 91 Sol inj P/,DPCA FORMULE 91 Sol inj P/2L SYST.L3,2L,no_priority_inn_or_seed_match,PCT,true
DPI FORMULE 062 Sol.Inj. Poche,DPI FORMULE 062 Sol.Inj. Poche 2000ml,2000ml,no_priority_inn_or_seed_match,PCT,true
DRICOD,DRICOD 0.150% Sirop Fl 200ml,0.150%,no_priority_inn_or_seed_match,PCT,true
DRIFEN,DRIFEN 150mg Sol.Inj.P.Perf. Bt 1Fl/25ml (F),150mg,no_priority_inn_or_seed_match,PCT,true
DRILL,DRILL CITRON MENTHE Pastilles Bt 24,,no_priority_inn_or_seed_match,PCT,true
DRILL,DRILL MIEL ROSAT Comp. A Sucer Bt 24,,no_priority_inn_or_seed_match,PCT,true
DRILL,DRILL Pastilles Bt 24,,no_priority_inn_or_seed_match,PCT,true
DRILL,DRILL SANS SUCRE Pastilles Bt 24,,no_priority_inn_or_seed_match,PCT,true
DRILL EXPECTORANT S. Sucre Ad.,DRILL EXPECTORANT S. Sucre Ad. 5% Sirop Fl 200ml,5%,no_priority_inn_or_seed_match,PCT,true
DRILL RHUME,DRILL RHUME 500mg/4mg Comp.Pell. Bt 16,500mg/4mg,no_priority_inn_or_seed_match,PCT,true
DRILL TOUX SECHE DEXTROMETORPHANE Enf.,DRILL TOUX SECHE DEXTROMETORPHANE Enf. 5mg/5ml Sans Sucre Sirop Fl 150ml,5mg/5ml,no_priority_inn_or_seed_match,PCT,true
DRILL Toux Sèche Ad.,DRILL Toux Sèche Ad. 0.3% Sirop Fl 150ml,0.3%,no_priority_inn_or_seed_match,PCT,true
DROSETUX Sirop Fl,DROSETUX Sirop Fl 150ml,150ml,no_priority_inn_or_seed_match,PCT,true
DUALKOPT,DUALKOPT 20mg + 5mg Collyre Fl 10ml,20mg,no_priority_inn_or_seed_match,PCT,true
DUOFILM Sol.Ext. Fl,DUOFILM Sol.Ext. Fl 15ml,15ml,no_priority_inn_or_seed_match,PCT,true
DUOFOR,DUOFOR 10mg/160mg Comp.Pell. Bt 30,10mg/160mg,no_priority_inn_or_seed_match,PCT,true
DUOFOR,DUOFOR 10mg/160mg Comp.Pell. Bt 90,10mg/160mg,no_priority_inn_or_seed_match,PCT,true
DUOFOR,DUOFOR 5mg/160mg Comp.Pell. Bt 30,5mg/160mg,no_priority_inn_or_seed_match,PCT,true
DUOFOR,DUOFOR 5mg/160mg Comp.Pell. Bt 90,5mg/160mg,no_priority_inn_or_seed_match,PCT,true
DUOFOR,DUOFOR 5mg/80mg Comp.Pell. Bt 30,5mg/80mg,no_priority_inn_or_seed_match,PCT,true
DUOFOR,DUOFOR 5mg/80mg Comp.Pell. Bt 90,5mg/80mg,no_priority_inn_or_seed_match,PCT,true
DUOFOR PLUS,DUOFOR PLUS 10mg/160mg/12.5mg Comp.Pell. Bt 30,10mg/160mg,no_priority_inn_or_seed_match,PCT,true
DUOFOR PLUS,DUOFOR PLUS 10mg/160mg/25mg Comp.Pell. Bt 30,10mg/160mg,no_priority_inn_or_seed_match,PCT,true
DUOFOR PLUS,DUOFOR PLUS 5mg/160mg/12.5mg Comp.Pell. Bt 30,5mg/160mg,no_priority_inn_or_seed_match,PCT,true
DUOFOR PLUS,DUOFOR PLUS 5mg/160mg/25mg Comp.Pell. Bt 30,5mg/160mg,no_priority_inn_or_seed_match,PCT,true
DUOTRAV 40µg/ml+,DUOTRAV 40µg/ml+5mg/ml Collyre Fl 2.5ml,5mg,no_priority_inn_or_seed_match,PCT,true
DUOVISC Sol. Intra-oculaire Bt 1 Ser./,DUOVISC Sol. Intra-oculaire Bt 1 Ser./0.55ml PROVISC + 1 Ser./0.5ml VISCOAT (F),0.55ml,no_priority_inn_or_seed_match,PCT,true
DUPHALAC,DUPHALAC 66.5% Sol.Buv. Fl 200ml,66.5%,no_priority_inn_or_seed_match,PCT,true
DUPHALAC Sol.Buv. Bt 20Sachets/,DUPHALAC Sol.Buv. Bt 20Sachets/15ml,15ml,no_priority_inn_or_seed_match,PCT,true
DUPHASTON,DUPHASTON 10mg Comp. Bt 10,10mg,no_priority_inn_or_seed_match,PCT,true
DUROGESIC,"DUROGESIC 100mcg/H (16,8mg/42cm2) Dispo.Transder. Bt 5",100mcg,no_priority_inn_or_seed_match,PCT,true
DUROGESIC,DUROGESIC 25mcg/h (4.2mg/10.5cm²) Dispo.Transder. Bt 5,25mcg,no_priority_inn_or_seed_match,PCT,true
DUROGESIC,"DUROGESIC 50mcg/H (8,4mg/21cm2) Dispo.Transderm. Bt 5",50mcg,no_priority_inn_or_seed_match,PCT,true
DUSPATALIN,DUSPATALIN 200mg Gél. Bt 16,200mg,no_priority_inn_or_seed_match,PCT,true
DYNASTAT,DYNASTAT 40mg Pdre.P.Prép.Inj. Bt 10Fl,40mg,no_priority_inn_or_seed_match,PCT,true
DYSFEN,DYSFEN 100mg Comp.Pell. Bt 20,100mg,no_priority_inn_or_seed_match,PCT,true
DYSMAN,DYSMAN 500mg Supp Bt 8,500mg,no_priority_inn_or_seed_match,PCT,true
DYSMAN,DYSMAN 50mg/5ml Susp. Buv. Fl 150ml + Pipette,50mg/5ml,no_priority_inn_or_seed_match,PCT,true
