"row_number","medicine_label","medicine_value","brand_guess","strength_guess","source_url","scraped_at_utc"
"3400","RISPER ORO 2mg Comp.Orodisp. Bt 30","RISPER ORO 2mg Comp.Orodisp. Bt 30","RISPER ORO","2mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3401","RISPER ORO 2mg Comp.Orodisp. Bt 60","RISPER ORO 2mg Comp.Orodisp. Bt 60","RISPER ORO","2mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3402","RISPERDAL 1mg/ml Sol.Buv. Fl 60ml","RISPERDAL 1mg/ml Sol.Buv. Fl 60ml","RISPERDAL","1mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3403","RISPERDAL 2mg Comp.Séc. Bt 60","RISPERDAL 2mg Comp.Séc. Bt 60","RISPERDAL","2mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3404","RISPERIDONE TERIAK 1mg/ml Sol.Buv. Fl 60ml","RISPERIDONE TERIAK 1mg/ml Sol.Buv. Fl 60ml","RISPERIDONE TERIAK","1mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3405","RISPERIDONE TERIAK 4mg Comp.Pell.Séc. Bt 30","RISPERIDONE TERIAK 4mg Comp.Pell.Séc. Bt 30","RISPERIDONE TERIAK","4mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3406","RISPERIDONE-TERIAK 2mg Comp.Pell.Séc. Bt 20","RISPERIDONE-TERIAK 2mg Comp.Pell.Séc. Bt 20","RISPERIDONE-TERIAK","2mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3407","RISPERIDONE-TERIAK 2mg Comp.Pell.Séc. Bt 60","RISPERIDONE-TERIAK 2mg Comp.Pell.Séc. Bt 60","RISPERIDONE-TERIAK","2mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3408","RITALIN 10mg Comp.Séc. Bt 30","RITALIN 10mg Comp.Séc. Bt 30","RITALIN","10mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3409","RIVA 10mg Comp.Pell. Bt 10","RIVA 10mg Comp.Pell. Bt 10","RIVA","10mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3410","RIVA 10mg Comp.Pell. Bt 30","RIVA 10mg Comp.Pell. Bt 30","RIVA","10mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3411","RIVA 15mg Comp.Pell. Bt 28","RIVA 15mg Comp.Pell. Bt 28","RIVA","15mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3412","RIVA 15mg Comp.Pell. Bt 42","RIVA 15mg Comp.Pell. Bt 42","RIVA","15mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3413","RIVA 20mg Comp.Pell. Bt 10","RIVA 20mg Comp.Pell. Bt 10","RIVA","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3414","RIVA 20mg Comp.Pell. Bt 30","RIVA 20mg Comp.Pell. Bt 30","RIVA","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3415","RIVETAL 1.5mg Gél. Bt 28","RIVETAL 1.5mg Gél. Bt 28","RIVETAL","1.5mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3416","RIVETAL 3mg Gél. Bt 28","RIVETAL 3mg Gél. Bt 28","RIVETAL","3mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3417","RIVETAL 4.5mg Gél. Bt 28","RIVETAL 4.5mg Gél. Bt 28","RIVETAL","4.5mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3418","RIVETAL 6mg Gél. Bt 28","RIVETAL 6mg Gél. Bt 28","RIVETAL","6mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3419","ROCGEL 1.2gr Susp.Buv. Bt 24Sachets","ROCGEL 1.2gr Susp.Buv. Bt 24Sachets","ROCGEL","1.2g","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3420","ROCOR 10 10mg Comp.Pell. Bt 30","ROCOR 10 10mg Comp.Pell. Bt 30","ROCOR 10","10mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3421","ROCOR 20 20mg Comp.Pell. Bt 30","ROCOR 20 20mg Comp.Pell. Bt 30","ROCOR 20","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3422","RODOGYL 750mU/125mg Comp.Pell. Bt 20","RODOGYL 750mU/125mg Comp.Pell. Bt 20","RODOGYL 750mU/","125mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3423","ROLENIUM 250µg/50µg Pdre.P.Inhal.Bucc. Bt 60 Blisters+Inhal.","ROLENIUM 250µg/50µg Pdre.P.Inhal.Bucc. Bt 60 Blisters+Inhal.","ROLENIUM","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3424","ROLENIUM 500µg/50µg Pdre.P.Inhal.Bucc. Bt 60 Blisters+Inhal.","ROLENIUM 500µg/50µg Pdre.P.Inhal.Bucc. Bt 60 Blisters+Inhal.","ROLENIUM","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3425","ROMPALGINE 400mg/50mg/20mg Comp. Bt 20","ROMPALGINE 400mg/50mg/20mg Comp. Bt 20","ROMPALGINE","400mg/50mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3426","RONALIN 2.5mg Comp.Séc. Bt 30","RONALIN 2.5mg Comp.Séc. Bt 30","RONALIN","2.5mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3427","ROPIVACAINE INFOMED 2mg/ml Sol.Inj.P.Perf. Poche /200ml","ROPIVACAINE INFOMED 2mg/ml Sol.Inj.P.Perf. Poche /200ml","ROPIVACAINE INFOMED","2mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3428","ROPIVACAINE KABI 2mg/ml Sol. Inj. Bt 5Amp./20ml","ROPIVACAINE KABI 2mg/ml Sol. Inj. Bt 5Amp./20ml","ROPIVACAINE KABI","2mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3429","ROPIVACAINE KABI 5mg/ml Sol. Inj. Bt 5 Amp/10ml","ROPIVACAINE KABI 5mg/ml Sol. Inj. Bt 5 Amp/10ml","ROPIVACAINE KABI","5mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3430","ROPIVACAINE KABI 7.5mg/ml Sol. Inj. Bt 5Amp./20ml","ROPIVACAINE KABI 7.5mg/ml Sol. Inj. Bt 5Amp./20ml","ROPIVACAINE KABI","7.5mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3431","ROSACT 10mg Comp.Pell. Bt 30","ROSACT 10mg Comp.Pell. Bt 30","ROSACT","10mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3432","ROSACT 20mg Comp.Pell. Bt 30","ROSACT 20mg Comp.Pell. Bt 30","ROSACT","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3433","ROSAL 20mg Gél. Bt 30","ROSAL 20mg Gél. Bt 30","ROSAL","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3434","ROSAL 20mg Gél. Bt 300","ROSAL 20mg Gél. Bt 300","ROSAL","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3435","ROSULIP 10mg Comp.Pell. Bt 30","ROSULIP 10mg Comp.Pell. Bt 30","ROSULIP","10mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3436","ROSULIP 20mg Comp.Pell. Bt 30","ROSULIP 20mg Comp.Pell. Bt 30","ROSULIP","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3437","ROSULIP 5mg Comp.Pell. Bt 30","ROSULIP 5mg Comp.Pell. Bt 30","ROSULIP","5mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3438","ROSUVANS 10mg Comp.Pell. Bt 30","ROSUVANS 10mg Comp.Pell. Bt 30","ROSUVANS","10mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3439","ROSUVANS 20mg Comp.Pell. Bt 30","ROSUVANS 20mg Comp.Pell. Bt 30","ROSUVANS","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3440","ROSUVANS 5mg Comp.Pell. Bt 30","ROSUVANS 5mg Comp.Pell. Bt 30","ROSUVANS","5mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3441","ROSUVASCOR 10mg Comp.Pell. Bt 30","ROSUVASCOR 10mg Comp.Pell. Bt 30","ROSUVASCOR","10mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3442","ROSUVASCOR 10mg Comp.Pell. Bt 90","ROSUVASCOR 10mg Comp.Pell. Bt 90","ROSUVASCOR","10mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3443","ROSUVASCOR 20mg Comp.Pell. Bt 30","ROSUVASCOR 20mg Comp.Pell. Bt 30","ROSUVASCOR","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3444","ROSUVASCOR 20mg Comp.Pell. Bt 90","ROSUVASCOR 20mg Comp.Pell. Bt 90","ROSUVASCOR","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3445","ROSUVASCOR 5mg Comp.Pell. Bt 30","ROSUVASCOR 5mg Comp.Pell. Bt 30","ROSUVASCOR","5mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3446","ROSUVASCOR 5mg Comp.Pell. Bt 90","ROSUVASCOR 5mg Comp.Pell. Bt 90","ROSUVASCOR","5mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3447","ROSUVAST 10 10mg Comp.Pell. Bt 30","ROSUVAST 10 10mg Comp.Pell. Bt 30","ROSUVAST 10","10mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3448","ROSUVAST 20 20mg Comp.Pell. Bt 30","ROSUVAST 20 20mg Comp.Pell. Bt 30","ROSUVAST 20","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3449","ROSUVAST 5 5mg Comp.Pell. Bt 30","ROSUVAST 5 5mg Comp.Pell. Bt 30","ROSUVAST 5","5mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3450","ROSUVASTATINE SANOFI 10mg Comp.Pell.Séc. Bt 30","ROSUVASTATINE SANOFI 10mg Comp.Pell.Séc. Bt 30","ROSUVASTATINE SANOFI","10mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3451","ROVAMYCINE 1.5MUI Comp.Pell.Séc. Bt 16","ROVAMYCINE 1.5MUI Comp.Pell.Séc. Bt 16","ROVAMYCINE","1.5MUI","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3452","ROVAMYCINE 3MU Comp.Pell. Bt 10","ROVAMYCINE 3MU Comp.Pell. Bt 10","ROVAMYCINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3453","ROXAM 20mg Gél. Bt 15","ROXAM 20mg Gél. Bt 15","ROXAM","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3454","ROXAM 20mg Pdre.P.Sol.Or. Bt 8 Sach.","ROXAM 20mg Pdre.P.Sol.Or. Bt 8 Sach.","ROXAM","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3455","ROXAM 20mg Sol.Inj. Bt 2/1ml","ROXAM 20mg Sol.Inj. Bt 2/1ml","ROXAM","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3456","ROXAM 20mg Suppo. Bt 15","ROXAM 20mg Suppo. Bt 15","ROXAM","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3457","ROXAMED 150mg Comp.Pell. Bt 12","ROXAMED 150mg Comp.Pell. Bt 12","ROXAMED","150mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3458","ROXIMAX 150mg Comp.Pell. Séc. Bt 12","ROXIMAX 150mg Comp.Pell. Séc. Bt 12","ROXIMAX","150mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3459","ROXIMAX 150mg Comp.Pell.Séc. Bt 16","ROXIMAX 150mg Comp.Pell.Séc. Bt 16","ROXIMAX","150mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3460","ROXITHROMYCINE WINTHROP 150mg Comp pell. Bt 12","ROXITHROMYCINE WINTHROP 150mg Comp pell. Bt 12","ROXITHROMYCINE WINTHROP","150mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3461","ROZUVIE 10 10mg Comp.Pell. Bt 30","ROZUVIE 10 10mg Comp.Pell. Bt 30","ROZUVIE 10","10mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3462","ROZUVIE 10 10mg Comp.Pell. Bt 90","ROZUVIE 10 10mg Comp.Pell. Bt 90","ROZUVIE 10","10mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3463","ROZUVIE 20 20mg Comp.Pell. Bt 30","ROZUVIE 20 20mg Comp.Pell. Bt 30","ROZUVIE 20","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3464","ROZUVIE 20 20mg Comp.Pell. Bt 90","ROZUVIE 20 20mg Comp.Pell. Bt 90","ROZUVIE 20","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3465","ROZUVIE 5 5mg Comp.Pell. Bt 30","ROZUVIE 5 5mg Comp.Pell. Bt 30","ROZUVIE 5","5mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3466","RUGDAL 20mg Gél. Gastro-résist. Fl 16","RUGDAL 20mg Gél. Gastro-résist. Fl 16","RUGDAL","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3467","RUGDAL 20mg Gél. Gastro-résist. Fl 30","RUGDAL 20mg Gél. Gastro-résist. Fl 30","RUGDAL","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3468","RUGDAL 20mg Gél. Gastro-résist. Fl 8","RUGDAL 20mg Gél. Gastro-résist. Fl 8","RUGDAL","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3469","RUGDAL 40mg Gél. Gastro-résist. Fl 16","RUGDAL 40mg Gél. Gastro-résist. Fl 16","RUGDAL","40mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3470","RUGDAL 40mg Gél. Gastro-résist. Fl 30","RUGDAL 40mg Gél. Gastro-résist. Fl 30","RUGDAL","40mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3471","RUGDAL 40mg Gél. Gastro-résist. Fl 8","RUGDAL 40mg Gél. Gastro-résist. Fl 8","RUGDAL","40mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3472","RULID 150mg Comp.Pell. Bt 12","RULID 150mg Comp.Pell. Bt 12","RULID","150mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3473","RUSCOLOG Crème Rectale Tb 20gr","RUSCOLOG Crème Rectale Tb 20gr","RUSCOLOG Crème Rectale Tb","20g","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3474","RYZODEG FLEX TOUCH 100U/ml Sol.Inj. Bt 5 Stylos pré-remplis/3ml (F)","RYZODEG FLEX TOUCH 100U/ml Sol.Inj. Bt 5 Stylos pré-remplis/3ml (F)","RYZODEG FLEX TOUCH 100U/ml Sol.Inj. Bt 5 Stylos pré-remplis/","3ml","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3475","SABRIL 500mg Comp.Pell. Bt 60","SABRIL 500mg Comp.Pell. Bt 60","SABRIL","500mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3476","SAIFLU 30mg Gél. Bt 10","SAIFLU 30mg Gél. Bt 10","SAIFLU","30mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3477","SAIFLU 75 75mg Gél. Bt 10","SAIFLU 75 75mg Gél. Bt 10","SAIFLU 75","75mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3478","SAIFORAL 250mg Pdre.P.Susp.Or. Fl 60ml","SAIFORAL 250mg Pdre.P.Susp.Or. Fl 60ml","SAIFORAL","250mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3479","SAIFORAL 500mg Gél. Bt 12","SAIFORAL 500mg Gél. Bt 12","SAIFORAL","500mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3480","SAIFORAL 500mg Gél. Bt 24","SAIFORAL 500mg Gél. Bt 24","SAIFORAL","500mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3481","SAIFORAL 500mg Pdre.P.Susp.Or. Fl 60ml","SAIFORAL 500mg Pdre.P.Susp.Or. Fl 60ml","SAIFORAL","500mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3482","SAIFOXYL 1000mg Comp.Enr. Bt 12","SAIFOXYL 1000mg Comp.Enr. Bt 12","SAIFOXYL","1000mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3483","SAIFOXYL 1g Comp.Disp.Séc. Bt 24","SAIFOXYL 1g Comp.Disp.Séc. Bt 24","SAIFOXYL","1g","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3484","SAIFOXYL 1gr Comp.Disper.Séc. Bt 14","SAIFOXYL 1gr Comp.Disper.Séc. Bt 14","SAIFOXYL","1g","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3485","SAIFOXYL 250mg Pdre.P.Susp.Or. Fl 100ml","SAIFOXYL 250mg Pdre.P.Susp.Or. Fl 100ml","SAIFOXYL","250mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3486","SAIFOXYL 250mg/5ml Pdre.P.Susp.Or. Fl 60ml","SAIFOXYL 250mg/5ml Pdre.P.Susp.Or. Fl 60ml","SAIFOXYL","250mg/5ml","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3487","SAIFOXYL 500mg Comp.Disper.Séc. Bt 24","SAIFOXYL 500mg Comp.Disper.Séc. Bt 24","SAIFOXYL","500mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3488","SAIFOXYL 500mg Comp.Pell. Bt 12","SAIFOXYL 500mg Comp.Pell. Bt 12","SAIFOXYL","500mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3489","SAIFOXYL 500mg Comp.Pell. Bt 24","SAIFOXYL 500mg Comp.Pell. Bt 24","SAIFOXYL","500mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3490","SAIFOXYL 500mg Gél. Bt 120","SAIFOXYL 500mg Gél. Bt 120","SAIFOXYL","500mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3491","SAIFOXYL 500mg Pdre.P.Susp.Or. Fl 100ml","SAIFOXYL 500mg Pdre.P.Susp.Or. Fl 100ml","SAIFOXYL","500mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3492","SAIFOXYL 500mg Pdre.P.Susp.Or. Fl 60ml","SAIFOXYL 500mg Pdre.P.Susp.Or. Fl 60ml","SAIFOXYL","500mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3493","SALAZOPYRINE 500mg Comp.Gastro-résist. Fl 100","SALAZOPYRINE 500mg Comp.Gastro-résist. Fl 100","SALAZOPYRINE","500mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3494","SALBUMOL 0,5mg/ml Amp. inj. Bt 6/1ml","SALBUMOL 0,5mg/ml Amp. inj. Bt 6/1ml","SALBUMOL","0,5mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3495","SALBUMOL 0.5mg Sol.Inj. Bt 6/1ml","SALBUMOL 0.5mg Sol.Inj. Bt 6/1ml","SALBUMOL","0.5mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3496","SALBUTAMOL SIMED 2mg/5ml Sirop Fl 150ml","SALBUTAMOL SIMED 2mg/5ml Sirop Fl 150ml","SALBUTAMOL SIMED","2mg/5ml","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3497","SANCUSO 34.3mg (3.1mg/24h) Dispos.Trans-dermique Bt 1Patch","SANCUSO 34.3mg (3.1mg/24h) Dispos.Trans-dermique Bt 1Patch","SANCUSO","34.3mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3498","SANDIMMUM 50mg Sol.Inj. Bt 10/1ml","SANDIMMUM 50mg Sol.Inj. Bt 10/1ml","SANDIMMUM","50mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3499","SANDIMMUM NEORAL 100mg Caps. Molle Bt 50","SANDIMMUM NEORAL 100mg Caps. Molle Bt 50","SANDIMMUM NEORAL","100mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3500","SANDIMMUM NEORAL 100mg/ml Sol.Buv. Fl 50ml","SANDIMMUM NEORAL 100mg/ml Sol.Buv. Fl 50ml","SANDIMMUM NEORAL","100mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3501","SANDIMMUM NEORAL 25mg Caps. Molle Bt 50","SANDIMMUM NEORAL 25mg Caps. Molle Bt 50","SANDIMMUM NEORAL","25mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3502","SANDIMMUM NEORAL 50mg Caps. Molle Bt 50","SANDIMMUM NEORAL 50mg Caps. Molle Bt 50","SANDIMMUM NEORAL","50mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3503","SANDIMMUN 250mg Sol.Inj. Bt 10/5ml","SANDIMMUN 250mg Sol.Inj. Bt 10/5ml","SANDIMMUN","250mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3504","SANDOSTATINE 0,05mg/ml Sol. Inj. Bt 5/1ml (F)","SANDOSTATINE 0,05mg/ml Sol. Inj. Bt 5/1ml (F)","SANDOSTATINE","0,05mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3505","SANDOSTATINE Amp inj 100µg 1ml Bt 5 (F)","SANDOSTATINE Amp inj 100µg 1ml Bt 5 (F)","SANDOSTATINE Amp inj 100µg","1ml","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3506","SANDOSTATINE LAR 20mg Pdre.P.Susp.Inj. Bt 1Fl+Ser. Pré-remplie de solv. (F)","SANDOSTATINE LAR 20mg Pdre.P.Susp.Inj. Bt 1Fl+Ser. Pré-remplie de solv. (F)","SANDOSTATINE LAR","20mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3507","SANDOSTATINE LAR 30mg Pdre.P.Susp.Inj. Bt 1Fl+Ser. Pré-remplie de Solv.+2Aig (F)","SANDOSTATINE LAR 30mg Pdre.P.Susp.Inj. Bt 1Fl+Ser. Pré-remplie de Solv.+2Aig (F)","SANDOSTATINE LAR","30mg","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3508","SARGENOR 1gr Amp.Buv. Bt 20/5ml","SARGENOR 1gr Amp.Buv. Bt 20/5ml","SARGENOR","1g","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3509","SARGENOR SANS SUCRE Comp à croquer Bt 18","SARGENOR SANS SUCRE Comp à croquer Bt 18","SARGENOR","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"3510","SAVEROL Gel Derm. Tb 70gr","SAVEROL Gel Derm. Tb 70gr","SAVEROL Gel Derm. Tb","70g","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
