EPC_Class_ID,EPC_Class_Name,Drug_Name,RxCUI,Drug_Type
N0000193879,Anti-infective,trimethoprim,10829,IN
N0000193879,Anti-infective,linagliptin,1100699,IN
N0000193879,Anti-infective,rilpivirine,1102270,IN
N0000193879,Anti-infective,fidaxomicin,1111103,IN
N0000193879,Anti-infective,vancomycin,11124,IN
N0000193879,Anti-infective,zidovudine,11413,IN
N0000193879,Anti-infective,desirudin,114934,IN
N0000193879,Anti-infective,voriconazole,121243,IN
N0000193879,Anti-infective,aztreonam,1272,IN
N0000193879,Anti-infective,amoxicillin anhydrous,1297882,PIN
N0000193879,Anti-infective,cephalexin anhydrous,1299782,PIN
N0000193879,Anti-infective,azithromycin anhydrous,1299904,PIN
N0000193879,Anti-infective,carfilzomib,1302966,IN
N0000193879,Anti-infective,elvitegravir,1306286,IN
N0000193879,Anti-infective,nelfinavir,134527,IN
N0000193879,Anti-infective,bedaquiline,1364504,IN
N0000193879,Anti-infective,alogliptin,1368001,IN
N0000193879,Anti-infective,gemifloxacin,138099,IN
N0000193879,Anti-infective,moxifloxacin,139462,IN
N0000193879,Anti-infective,caspofungin,140108,IN
N0000193879,Anti-infective,benzyl alcohol,1426,IN
N0000193879,Anti-infective,dolutegravir,1433868,IN
N0000193879,Anti-infective,cefaclor anhydrous,1450910,PIN
N0000193879,Anti-infective,luliconazole,1482680,IN
N0000193879,Anti-infective,miltefosine,1494066,IN
N0000193879,Anti-infective,argatroban,15202,IN
N0000193879,Anti-infective,dalbavancin,1539239,IN
N0000193879,Anti-infective,efinaconazole,1539753,IN
N0000193879,Anti-infective,tedizolid,1540825,IN
N0000193879,Anti-infective,cefadroxil anhydrous,1545975,PIN
N0000193879,Anti-infective,ceftazidime anhydrous,1545984,PIN
N0000193879,Anti-infective,imipenem anhydrous,1545986,PIN
N0000193879,Anti-infective,enalaprilat anhydrous,1545989,PIN
N0000193879,Anti-infective,oxytetracycline anhydrous,1545999,PIN
N0000193879,Anti-infective,piperacillin anhydrous,1546000,PIN
N0000193879,Anti-infective,cidofovir anhydrous,1546007,PIN
N0000193879,Anti-infective,tenofovir anhydrous,1546017,PIN
N0000193879,Anti-infective,cefixime anhydrous,1546021,PIN
N0000193879,Anti-infective,lisinopril anhydrous,1546022,PIN
N0000193879,Anti-infective,indinavir anhydrous,1546024,PIN
N0000193879,Anti-infective,gatifloxacin anhydrous,1546025,PIN
N0000193879,Anti-infective,entecavir anhydrous,1546027,PIN
N0000193879,Anti-infective,meropenem anhydrous,1546029,PIN
N0000193879,Anti-infective,saxagliptin anhydrous,1546030,PIN
N0000193879,Anti-infective,benazeprilat,1546196,PIN
N0000193879,Anti-infective,argatroban anhydrous,1546207,PIN
N0000193879,Anti-infective,oseltamivir carboxylate,1546279,IN
N0000193879,Anti-infective,dabigatran,1546356,IN
N0000193879,Anti-infective,moexiprilat,1546358,IN
N0000193879,Anti-infective,quinaprilat,1546359,IN
N0000193879,Anti-infective,ramiprilat,1546377,IN
N0000193879,Anti-infective,trandolaprilat,1546379,IN
N0000193879,Anti-infective,fosinoprilat,1546393,IN
N0000193879,Anti-infective,perindoprilat,1546400,IN
N0000193879,Anti-infective,oritavancin,1547611,IN
N0000193879,Anti-infective,ledipasvir,1591922,IN
N0000193879,Anti-infective,gentamicin,1596450,IN
N0000193879,Anti-infective,ceftolozane,1597609,IN
N0000193879,Anti-infective,adefovir,16521,IN
N0000193879,Anti-infective,alirocumab,1659152,IN
N0000193879,Anti-infective,evolocumab,1665684,IN
N0000193879,Anti-infective,isavuconazole,1720882,IN
N0000193879,Anti-infective,ixazomib,1723735,IN
N0000193879,Anti-infective,elbasvir,1734628,IN
N0000193879,Anti-infective,velpatasvir,1799206,IN
N0000193879,Anti-infective,artemether,18343,IN
N0000193879,Anti-infective,sacubitrilat,1860608,IN
N0000193879,Anti-infective,azithromycin,18631,IN
N0000193879,Anti-infective,grazoprevir anhydrous,1871173,PIN
N0000193879,Anti-infective,benazepril,18867,IN
N0000193879,Anti-infective,linezolid,190376,IN
N0000193879,Anti-infective,abacavir,190521,IN
N0000193879,Anti-infective,tipranavir,190548,IN
N0000193879,Anti-infective,delafloxacin,1927663,IN
N0000193879,Anti-infective,voxilaprevir,1939323,IN
N0000193879,Anti-infective,glecaprevir,1940635,IN
N0000193879,Anti-infective,pibrentasvir,1940636,IN
N0000193879,Anti-infective,efavirenz,195085,IN
N0000193879,Anti-infective,lopinavir,195088,IN
N0000193879,Anti-infective,cefprozil,19552,IN
N0000193879,Anti-infective,butoconazole,19884,IN
N0000193879,Anti-infective,captopril,1998,IN
N0000193879,Anti-infective,lotilaner,1998841,IN
N0000193879,Anti-infective,ibalizumab,2043283,IN
N0000193879,Anti-infective,cefepime,20481,IN
N0000193879,Anti-infective,cefpodoxime,20489,IN
N0000193879,Anti-infective,ceftibuten,20492,IN
N0000193879,Anti-infective,tecovirimat,2055104,IN
N0000193879,Anti-infective,lanadelumab,2055641,IN
N0000193879,Anti-infective,doravirine,2055755,IN
N0000193879,Anti-infective,eravacycline,2055906,IN
N0000193879,Anti-infective,omadacycline,2059269,IN
N0000193879,Anti-infective,triclabendazole,2118525,IN
N0000193879,Anti-infective,clarithromycin,21212,IN
N0000193879,Anti-infective,cefazolin,2180,IN
N0000193879,Anti-infective,cefotaxime,2186,IN
N0000193879,Anti-infective,cefotetan,2187,IN
N0000193879,Anti-infective,cefoxitin,2189,IN
N0000193879,Anti-infective,ceftizoxime,2192,IN
N0000193879,Anti-infective,ceftriaxone,2193,IN
N0000193879,Anti-infective,cefuroxime,2194,IN
N0000193879,Anti-infective,pretomanid,2198359,IN
N0000193879,Anti-infective,lefamulin,2198944,IN
N0000193879,Anti-infective,daptomycin,22299,IN
N0000193879,Anti-infective,cefiderocol,2265702,IN
N0000193879,Anti-infective,amprenavir,228656,IN
N0000193879,Anti-infective,chloramphenicol,2348,IN
N0000193879,Anti-infective,"nitrofurantoin, macrocrystals",235559,PIN
N0000193879,Anti-infective,proguanil,2382,IN
N0000193879,Anti-infective,chloroquine,2393,IN
N0000193879,Anti-infective,berotralstat,2467540,IN
N0000193879,Anti-infective,cabotegravir,2475077,IN
N0000193879,Anti-infective,cefdinir,25037,IN
N0000193879,Anti-infective,ciprofloxacin,2551,IN
N0000193879,Anti-infective,fexinidazole,2564146,IN
N0000193879,Anti-infective,clindamycin,2582,IN
N0000193879,Anti-infective,maribavir,2586068,IN
N0000193879,Anti-infective,oseltamivir,260101,IN
N0000193879,Anti-infective,oteseconazole,2602577,IN
N0000193879,Anti-infective,clotrimazole,2623,IN
N0000193879,Anti-infective,lenacapavir,2625651,IN
N0000193879,Anti-infective,rezafungin,2639155,IN
N0000193879,Anti-infective,ceftobiprole,2691333,IN
N0000193879,Anti-infective,colistimethate,2708,PIN
N0000193879,Anti-infective,sebetralstat,2717944,IN
N0000193879,Anti-infective,telithromycin,274786,IN
N0000193879,Anti-infective,valganciclovir,275891,IN
N0000193879,Anti-infective,emtricitabine,276237,IN
N0000193879,Anti-infective,itraconazole,28031,IN
N0000193879,Anti-infective,acyclovir,281,IN
N0000193879,Anti-infective,posaconazole,282446,IN
N0000193879,Anti-infective,spinosad,299081,IN
N0000193879,Anti-infective,naftifine,31476,IN
N0000193879,Anti-infective,demeclocycline,3154,IN
N0000193879,Anti-infective,nitazoxanide,31819,IN
N0000193879,Anti-infective,ertapenem,325642,IN
N0000193879,Anti-infective,micafungin,325887,IN
N0000193879,Anti-infective,oxiconazole,32638,IN
N0000193879,Anti-infective,dicloxacillin,3356,IN
N0000193879,Anti-infective,foscarnet,33562,IN
N0000193879,Anti-infective,didanosine,3364,IN
N0000193879,Anti-infective,anidulafungin,341018,IN
N0000193879,Anti-infective,atazanavir,343047,IN
N0000193879,Anti-infective,quinapril,35208,IN
N0000193879,Anti-infective,ramipril,35296,IN
N0000193879,Anti-infective,rifapentine,35617,IN
N0000193879,Anti-infective,rifaximin,35619,IN
N0000193879,Anti-infective,bortezomib,358258,IN
N0000193879,Anti-infective,secnidazole,36314,IN
N0000193879,Anti-infective,sertaconazole,36435,IN
N0000193879,Anti-infective,sulconazole,37319,IN
N0000193879,Anti-infective,econazole,3743,IN
N0000193879,Anti-infective,terbinafine,37801,IN
N0000193879,Anti-infective,terconazole,37806,IN
N0000193879,Anti-infective,enalapril,3827,IN
N0000193879,Anti-infective,tioconazole,38298,IN
N0000193879,Anti-infective,tigecycline,384455,IN
N0000193879,Anti-infective,trandolapril,38454,IN
N0000193879,Anti-infective,erythromycin,4053,IN
N0000193879,Anti-infective,ethambutol,4110,IN
N0000193879,Anti-infective,mupirocin,42372,IN
N0000193879,Anti-infective,albendazole,430,IN
N0000193879,Anti-infective,fluconazole,4450,IN
N0000193879,Anti-infective,flucytosine,4451,IN
N0000193879,Anti-infective,darunavir,460132,IN
N0000193879,Anti-infective,ganciclovir,4678,IN
N0000193879,Anti-infective,telavancin,473837,IN
N0000193879,Anti-infective,butenafine,47461,IN
N0000193879,Anti-infective,etravirine,475969,IN
N0000193879,Anti-infective,fosinopril,50166,IN
N0000193879,Anti-infective,hexachlorophene,5293,IN
N0000193879,Anti-infective,nevirapine,53654,IN
N0000193879,Anti-infective,perindopril,54552,IN
N0000193879,Anti-infective,hydroxychloroquine,5521,IN
N0000193879,Anti-infective,rifabutin,55672,IN
N0000193879,Anti-infective,idoxuridine,5653,IN
N0000193879,Anti-infective,eflornithine,569,IN
N0000193879,Anti-infective,sitagliptin,593411,IN
N0000193879,Anti-infective,stavudine,59763,IN
N0000193879,Anti-infective,penciclovir,59839,IN
N0000193879,Anti-infective,atovaquone,60212,IN
N0000193879,Anti-infective,isoniazid,6038,IN
N0000193879,Anti-infective,ivermectin,6069,IN
N0000193879,Anti-infective,bivalirudin,60819,IN
N0000193879,Anti-infective,kanamycin,6099,IN
N0000193879,Anti-infective,ketoconazole,6135,IN
N0000193879,Anti-infective,peramivir,619693,IN
N0000193879,Anti-infective,amantadine,620,IN
N0000193879,Anti-infective,maraviroc,620216,IN
N0000193879,Anti-infective,amikacin,641,IN
N0000193879,Anti-infective,retapamulin,642274,IN
N0000193879,Anti-infective,mafenide,6572,IN
N0000193879,Anti-infective,ecallantide,658708,IN
N0000193879,Anti-infective,mebendazole,6672,IN
N0000193879,Anti-infective,mefloquine,6694,IN
N0000193879,Anti-infective,famciclovir,68099,IN
N0000193879,Anti-infective,lamivudine,68244,IN
N0000193879,Anti-infective,metronidazole,6922,IN
N0000193879,Anti-infective,miconazole,6932,IN
N0000193879,Anti-infective,zanamivir,69722,IN
N0000193879,Anti-infective,raltegravir,719872,IN
N0000193879,Anti-infective,nafcillin,7233,IN
N0000193879,Anti-infective,natamycin,7268,IN
N0000193879,Anti-infective,neomycin,7299,IN
N0000193879,Anti-infective,amphotericin B,732,IN
N0000193879,Anti-infective,ampicillin,733,IN
N0000193879,Anti-infective,valacyclovir,73645,IN
N0000193879,Anti-infective,nitrofurantoin,7454,IN
N0000193879,Anti-infective,nystatin,7597,IN
N0000193879,Anti-infective,ofloxacin,7623,IN
N0000193879,Anti-infective,oxacillin,7773,IN
N0000193879,Anti-infective,paromomycin,7934,IN
N0000193879,Anti-infective,penicillin G,7980,IN
N0000193879,Anti-infective,penicillin V,7984,IN
N0000193879,Anti-infective,pentamidine,7994,IN
N0000193879,Anti-infective,C1 esterase inhibitor (human),809864,PIN
N0000193879,Anti-infective,besifloxacin,819911,IN
N0000193879,Anti-infective,levofloxacin,82122,IN
N0000193879,Anti-infective,saquinavir,83395,IN
N0000193879,Anti-infective,cefditoren,83682,IN
N0000193879,Anti-infective,lumefantrine,847728,IN
N0000193879,Anti-infective,polymyxin B,8536,IN
N0000193879,Anti-infective,ritonavir,85762,IN
N0000193879,Anti-infective,povidone-iodine,8611,IN
N0000193879,Anti-infective,praziquantel,8628,IN
N0000193879,Anti-infective,primaquine,8687,IN
N0000193879,Anti-infective,pyrazinamide,8987,IN
N0000193879,Anti-infective,pyrimethamine,9010,IN
N0000193879,Anti-infective,quinine,9071,IN
N0000193879,Anti-infective,ribavirin,9344,IN
N0000193879,Anti-infective,rifampin,9384,IN
N0000193879,Anti-infective,rimantadine,9386,IN
N0000193879,Anti-infective,silver sulfadiazine,9793,IN
N0000193879,Anti-infective,"alpha 1-proteinase inhibitor, human",991743,PIN
N0000193880,Antibacterial,streptomycin,10109,IN
N0000193880,Antibacterial,sulfacetamide,10169,IN
N0000193880,Antibacterial,sulfadiazine,10171,IN
N0000193880,Antibacterial,ceftaroline,1040005,IN
N0000193880,Antibacterial,ticarcillin,10591,IN
N0000193880,Antibacterial,tobramycin,10627,IN
N0000193880,Antibacterial,trimethoprim,10829,IN
N0000193880,Antibacterial,fidaxomicin,1111103,IN
N0000193880,Antibacterial,vancomycin,11124,IN
N0000193880,Antibacterial,aztreonam,1272,IN
N0000193880,Antibacterial,amoxicillin anhydrous,1297882,PIN
N0000193880,Antibacterial,cephalexin anhydrous,1299782,PIN
N0000193880,Antibacterial,bedaquiline,1364504,IN
N0000193880,Antibacterial,moxifloxacin,139462,IN
N0000193880,Antibacterial,cefaclor anhydrous,1450910,PIN
N0000193880,Antibacterial,dalbavancin,1539239,IN
N0000193880,Antibacterial,tedizolid,1540825,IN
N0000193880,Antibacterial,cefadroxil anhydrous,1545975,PIN
N0000193880,Antibacterial,ceftazidime anhydrous,1545984,PIN
N0000193880,Antibacterial,imipenem anhydrous,1545986,PIN
N0000193880,Antibacterial,piperacillin anhydrous,1546000,PIN
N0000193880,Antibacterial,cefixime anhydrous,1546021,PIN
N0000193880,Antibacterial,meropenem anhydrous,1546029,PIN
N0000193880,Antibacterial,oritavancin,1547611,IN
N0000193880,Antibacterial,gentamicin,1596450,IN
N0000193880,Antibacterial,ceftolozane,1597609,IN
N0000193880,Antibacterial,linezolid,190376,IN
N0000193880,Antibacterial,delafloxacin,1927663,IN
N0000193880,Antibacterial,cefprozil,19552,IN
N0000193880,Antibacterial,cefepime,20481,IN
N0000193880,Antibacterial,cefpodoxime,20489,IN
N0000193880,Antibacterial,ceftibuten,20492,IN
N0000193880,Antibacterial,eravacycline,2055906,IN
N0000193880,Antibacterial,omadacycline,2059269,IN
N0000193880,Antibacterial,cefazolin,2180,IN
N0000193880,Antibacterial,cefotaxime,2186,IN
N0000193880,Antibacterial,cefotetan,2187,IN
N0000193880,Antibacterial,cefoxitin,2189,IN
N0000193880,Antibacterial,ceftizoxime,2192,IN
N0000193880,Antibacterial,ceftriaxone,2193,IN
N0000193880,Antibacterial,cefuroxime,2194,IN
N0000193880,Antibacterial,pretomanid,2198359,IN
N0000193880,Antibacterial,lefamulin,2198944,IN
N0000193880,Antibacterial,daptomycin,22299,IN
N0000193880,Antibacterial,cefiderocol,2265702,IN
N0000193880,Antibacterial,chloramphenicol,2348,IN
N0000193880,Antibacterial,"nitrofurantoin, macrocrystals",235559,PIN
N0000193880,Antibacterial,cefdinir,25037,IN
N0000193880,Antibacterial,ciprofloxacin,2551,IN
N0000193880,Antibacterial,clindamycin,2582,IN
N0000193880,Antibacterial,ceftobiprole,2691333,IN
N0000193880,Antibacterial,colistimethate,2708,PIN
N0000193880,Antibacterial,telithromycin,274786,IN
N0000193880,Antibacterial,ertapenem,325642,IN
N0000193880,Antibacterial,dicloxacillin,3356,IN
N0000193880,Antibacterial,rifapentine,35617,IN
N0000193880,Antibacterial,rifaximin,35619,IN
N0000193880,Antibacterial,tigecycline,384455,IN
N0000193880,Antibacterial,ethambutol,4110,IN
N0000193880,Antibacterial,mupirocin,42372,IN
N0000193880,Antibacterial,telavancin,473837,IN
N0000193880,Antibacterial,rifabutin,55672,IN
N0000193880,Antibacterial,isoniazid,6038,IN
N0000193880,Antibacterial,kanamycin,6099,IN
N0000193880,Antibacterial,amikacin,641,IN
N0000193880,Antibacterial,retapamulin,642274,IN
N0000193880,Antibacterial,mafenide,6572,IN
N0000193880,Antibacterial,nafcillin,7233,IN
N0000193880,Antibacterial,neomycin,7299,IN
N0000193880,Antibacterial,ampicillin,733,IN
N0000193880,Antibacterial,nitrofurantoin,7454,IN
N0000193880,Antibacterial,oxacillin,7773,IN
N0000193880,Antibacterial,penicillin G,7980,IN
N0000193880,Antibacterial,penicillin V,7984,IN
N0000193880,Antibacterial,levofloxacin,82122,IN
N0000193880,Antibacterial,cefditoren,83682,IN
N0000193880,Antibacterial,polymyxin B,8536,IN
N0000193880,Antibacterial,pyrazinamide,8987,IN
N0000193880,Antibacterial,rifampin,9384,IN
N0000193880,Antibacterial,silver sulfadiazine,9793,IN
N0000193881,Antifungal,voriconazole,121243,IN
N0000193881,Antifungal,caspofungin,140108,IN
N0000193881,Antifungal,luliconazole,1482680,IN
N0000193881,Antifungal,efinaconazole,1539753,IN
N0000193881,Antifungal,isavuconazole,1720882,IN
N0000193881,Antifungal,butoconazole,19884,IN
N0000193881,Antifungal,oteseconazole,2602577,IN
N0000193881,Antifungal,clotrimazole,2623,IN
N0000193881,Antifungal,rezafungin,2639155,IN
N0000193881,Antifungal,itraconazole,28031,IN
N0000193881,Antifungal,posaconazole,282446,IN
N0000193881,Antifungal,naftifine,31476,IN
N0000193881,Antifungal,micafungin,325887,IN
N0000193881,Antifungal,oxiconazole,32638,IN
N0000193881,Antifungal,anidulafungin,341018,IN
N0000193881,Antifungal,sertaconazole,36435,IN
N0000193881,Antifungal,sulconazole,37319,IN
N0000193881,Antifungal,econazole,3743,IN
N0000193881,Antifungal,terbinafine,37801,IN
N0000193881,Antifungal,terconazole,37806,IN
N0000193881,Antifungal,tioconazole,38298,IN
N0000193881,Antifungal,fluconazole,4450,IN
N0000193881,Antifungal,flucytosine,4451,IN
N0000193881,Antifungal,butenafine,47461,IN
N0000193881,Antifungal,ketoconazole,6135,IN
N0000193881,Antifungal,miconazole,6932,IN
N0000193881,Antifungal,amphotericin B,732,IN
N0000193881,Antifungal,nystatin,7597,IN
N0000193882,Antimicrobial,streptomycin,10109,IN
N0000193882,Antimicrobial,sulfacetamide,10169,IN
N0000193882,Antimicrobial,sulfadiazine,10171,IN
N0000193882,Antimicrobial,sulfamethoxazole,10180,IN
N0000193882,Antimicrobial,sulfisoxazole,10207,IN
N0000193882,Antimicrobial,tetracycline,10395,IN
N0000193882,Antimicrobial,ceftaroline,1040005,IN
N0000193882,Antimicrobial,thiabendazole,10450,IN
N0000193882,Antimicrobial,ticarcillin,10591,IN
N0000193882,Antimicrobial,tinidazole,10612,IN
N0000193882,Antimicrobial,tobramycin,10627,IN
N0000193882,Antimicrobial,trifluridine,10803,IN
N0000193882,Antimicrobial,trimethoprim,10829,IN
N0000193882,Antimicrobial,linagliptin,1100699,IN
N0000193882,Antimicrobial,rilpivirine,1102270,IN
N0000193882,Antimicrobial,fidaxomicin,1111103,IN
N0000193882,Antimicrobial,vancomycin,11124,IN
N0000193882,Antimicrobial,zidovudine,11413,IN
N0000193882,Antimicrobial,desirudin,114934,IN
N0000193882,Antimicrobial,voriconazole,121243,IN
N0000193882,Antimicrobial,aztreonam,1272,IN
N0000193882,Antimicrobial,amoxicillin anhydrous,1297882,PIN
N0000193882,Antimicrobial,cephalexin anhydrous,1299782,PIN
N0000193882,Antimicrobial,azithromycin anhydrous,1299904,PIN
N0000193882,Antimicrobial,carfilzomib,1302966,IN
N0000193882,Antimicrobial,elvitegravir,1306286,IN
N0000193882,Antimicrobial,nelfinavir,134527,IN
N0000193882,Antimicrobial,bedaquiline,1364504,IN
N0000193882,Antimicrobial,alogliptin,1368001,IN
N0000193882,Antimicrobial,gemifloxacin,138099,IN
N0000193882,Antimicrobial,moxifloxacin,139462,IN
N0000193882,Antimicrobial,caspofungin,140108,IN
N0000193882,Antimicrobial,benzyl alcohol,1426,IN
N0000193882,Antimicrobial,dolutegravir,1433868,IN
N0000193882,Antimicrobial,cefaclor anhydrous,1450910,PIN
N0000193882,Antimicrobial,luliconazole,1482680,IN
N0000193882,Antimicrobial,miltefosine,1494066,IN
N0000193882,Antimicrobial,argatroban,15202,IN
N0000193882,Antimicrobial,dalbavancin,1539239,IN
N0000193882,Antimicrobial,efinaconazole,1539753,IN
N0000193882,Antimicrobial,tedizolid,1540825,IN
N0000193882,Antimicrobial,cefadroxil anhydrous,1545975,PIN
N0000193882,Antimicrobial,ceftazidime anhydrous,1545984,PIN
N0000193882,Antimicrobial,imipenem anhydrous,1545986,PIN
N0000193882,Antimicrobial,enalaprilat anhydrous,1545989,PIN
N0000193882,Antimicrobial,oxytetracycline anhydrous,1545999,PIN
N0000193882,Antimicrobial,piperacillin anhydrous,1546000,PIN
N0000193882,Antimicrobial,cidofovir anhydrous,1546007,PIN
N0000193882,Antimicrobial,tenofovir anhydrous,1546017,PIN
N0000193882,Antimicrobial,cefixime anhydrous,1546021,PIN
N0000193882,Antimicrobial,lisinopril anhydrous,1546022,PIN
N0000193882,Antimicrobial,indinavir anhydrous,1546024,PIN
N0000193882,Antimicrobial,gatifloxacin anhydrous,1546025,PIN
N0000193882,Antimicrobial,entecavir anhydrous,1546027,PIN
